video_duration_s,video_width,video_height,video_fps,video_nb_frames,video_bitrate,video_file_size,video_aspect_ratio,face_detect_ratio,face_area_mean,face_area_std,blink_ratio,head_motion_mean,mouth_open_mean,au04_brow_furrow_proxy_mean,au04_brow_furrow_proxy_std,au12_smile_proxy_mean,speech_frame_ratio,speech_au04_brow_furrow_proxy_mean,speech_au12_smile_proxy_mean,speech_mouth_open_mean,speech_head_motion_mean,gaze_horizontal_abs_mean,gaze_vertical_abs_mean,gaze_offcenter_ratio,speech_gaze_horizontal_abs_mean,speech_gaze_vertical_abs_mean,speech_gaze_offcenter_ratio,openface_available,openface_conf_mean,openface_success_ratio,openface_au04_r_mean,openface_au04_c_mean,openface_au12_r_mean,openface_au12_c_mean,openface_gaze_angle_x_mean,openface_gaze_angle_y_mean,openface_gaze_offcenter_ratio,openface_pose_rx_mean,openface_pose_ry_mean,openface_pose_rz_mean,openface_speech_au04_r_mean,openface_speech_au12_r_mean,openface_speech_gaze_angle_x_mean,openface_speech_gaze_angle_y_mean,openface_pause_au04_r_mean,openface_pause_au12_r_mean,openface_pause_gaze_angle_x_mean,openface_pause_gaze_angle_y_mean,openface_speech_pause_au04_r_gap,openface_speech_pause_au12_r_gap,openface_speech_pause_gaze_x_gap,openface_speech_pause_gaze_y_gap,split,user_id,question_id
88.76,640.0,480.0,30.0,2662.0,758147.0,9922087.0,1.3333333333333333,0.9977477477477478,0.1470591423769861,0.019321015461218637,0.04740406320541761,0.09260050814382477,0.04491156433844802,8.22026837456734,1.381267326597983,0.4074896927357702,0.9774774774774775,8.190320444996063,0.4067424583380459,0.0447148659094573,0.09310895169928972,0.07987752774193792,0.22446428388653356,0.06772009029345373,0.07998623198597013,0.22178207566036442,0.06697459584295612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,61082b4346fa6b2ad1f6a8d8,q2
110.09,640.0,480.0,30.0,3302.0,648168.0,10793968.0,1.3333333333333333,1.0,0.1518186616744634,0.015501718509579236,0.021778584392014518,0.07225576930096479,0.032495469001221466,7.906032586857432,1.2569234881319427,0.36796254559622393,0.8294010889292196,7.978461688124559,0.3669892916464806,0.03356185989879158,0.07809867802177037,0.09563279858270063,0.30059949395227015,0.08166969147005444,0.09050149963263768,0.2708213014931168,0.08096280087527352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,61082b4346fa6b2ad1f6a8d8,q3
88.52,640.0,480.0,30.0,2655.0,752382.0,9831322.0,1.3333333333333333,1.0,0.1477952632199084,0.0205529260456335,0.0654627539503386,0.0924926819252497,0.03573002259248091,7.518870230114811,1.1617058064968049,0.386321211601462,0.8261851015801355,7.602475061953463,0.3823857872456976,0.037372449214733205,0.10408313821092337,0.07937281006284579,0.2680816663858279,0.11738148984198646,0.06924203709995083,0.21316075939488463,0.10109289617486339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,61082b4346fa6b2ad1f6a8d8,q4
62.12,640.0,480.0,30.0,1863.0,668868.0,6252155.0,1.3333333333333333,1.0,0.15270233394317348,0.01578066312594485,0.13504823151125403,0.08319937580798761,0.033136505912917016,7.373558111972892,1.2604300825622667,0.3973906533419447,0.842443729903537,7.389864238359936,0.3972823327616351,0.03566420614043015,0.08887832345612588,0.09046877080976123,9.023339937897045,0.16720257234726688,0.07404028501223324,10.625710104670155,0.14885496183206107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,61082b4346fa6b2ad1f6a8d8,q5
143.56,640.0,480.0,30.0,4306.0,729736.0,15537743.0,1.3333333333333333,1.0,0.13864598539933248,0.023673197171292012,0.06406685236768803,0.09335016356285229,0.036031545449592854,7.706927132424836,1.1274559394711698,0.3877533763739271,0.7855153203342619,7.683150467158293,0.3877647344545741,0.03892806917807371,0.10612146143643543,0.08377378939687977,0.5978085488184912,0.12116991643454039,0.07122119864749714,0.5070265088525292,0.07801418439716312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,61082b4346fa6b2ad1f6a8d8,q6
41.82,640.0,480.0,30.0,1254.0,643387.0,4077199.0,1.3333333333333333,1.0,0.12901767211599244,0.0042392239914118505,0.03349282296650718,0.042507313381269896,0.044588625844991445,7.0692118429208595,0.6734154271536077,0.3513773964091462,0.7320574162679426,7.116974921221147,0.34743275231323795,0.043864462084406884,0.03776140847604371,0.053143867955718085,0.09176698301106909,0.03827751196172249,0.0506864368743671,0.08763251849085829,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,6108b3ff82db698c577e6165,q1
43.56,640.0,480.0,30.0,1306.0,628218.0,4164582.0,1.3333333333333333,1.0,0.13284783338944642,0.0024380751968423207,0.05963302752293578,0.03530529029345757,0.041989378599297904,7.053096537335565,0.7282976563215364,0.3594950502753142,0.8302752293577982,7.039182015396713,0.3573862133286512,0.04107779312338419,0.036223563375287926,0.052427049834923245,0.1391661080615932,0.05963302752293578,0.049401267133872294,0.1259226504613975,0.055248618784530384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,6108b3ff82db698c577e6165,q2
61.54,640.0,480.0,30.0,1846.0,675662.0,6252049.0,1.3333333333333333,1.0,0.1313449625705877,0.00253062226583504,0.04220779220779221,0.03950291569714148,0.038805474068494016,6.9279787399669726,0.6658982401031447,0.3361414857507407,0.9025974025974026,6.943254886798845,0.3355380292510349,0.03783887203390351,0.03979051805289618,0.048454952751020006,0.1554459023348885,0.05844155844155844,0.04933576525718527,0.14690501394997738,0.0539568345323741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,6108b3ff82db698c577e6165,q3
60.64,640.0,480.0,30.0,1819.0,672578.0,6133685.0,1.3333333333333333,1.0,0.13061967532147564,0.003547504002114954,0.049342105263157895,0.04223577582235132,0.03904969676556969,6.988625012189752,0.6356229262471363,0.34143294753334485,0.9276315789473685,6.99948645219506,0.3413497733220431,0.038838811566514954,0.04153999650418445,0.04012088913926178,0.1886310313295178,0.049342105263157895,0.03991693440722804,0.19091394310903576,0.04964539007092199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,6108b3ff82db698c577e6165,q4
60.66,640.0,480.0,30.0,1819.0,658082.0,6031687.0,1.3333333333333333,1.0,0.13125065001601674,0.004194479478724522,0.0625,0.04321239569925086,0.03812761520885797,6.944706894430374,0.6314690998069546,0.3420753871123589,0.9144736842105263,6.93537800003736,0.34171280330535025,0.0380388577686561,0.04400686137805893,0.038336574919224396,0.25952396473319544,0.0625,0.038371860052030735,0.26328323517802804,0.06474820143884892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,6108b3ff82db698c577e6165,q5
36.52,640.0,480.0,30.0,1095.0,669329.0,3679071.0,1.3333333333333333,1.0,0.12823517780553984,0.007008597030244164,0.06557377049180328,0.04750605727067588,0.03501251210285194,6.672445091212863,0.538056197413853,0.3353098192128307,0.8087431693989071,6.723253641861919,0.33443143059493946,0.03634037552050252,0.046134932388682326,0.03335032660918572,0.14688683042356532,0.07103825136612021,0.03348391557790263,0.15512818569103812,0.08783783783783784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,6108b3ff82db698c577e6165,q6
33.22,640.0,480.0,30.0,996.0,287129.0,1760209.0,1.3333333333333333,1.0,0.12457669923202035,0.0047428080792569485,0.030120481927710843,0.0317753565216132,0.04697774969043619,7.314119940458727,0.8097794285488177,0.36898540626944615,0.6566265060240963,7.256835795461988,0.3553769967931059,0.04662477899262944,0.03384198053056018,0.049531189711874764,0.17633221151852435,0.03614457831325301,0.05103080872817618,0.14550792334229157,0.027522935779816515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,6109649dbb35090e6179a6c8,q1
38.52,640.0,480.0,30.0,1155.0,331771.0,2255877.0,1.3333333333333333,1.0,0.1210967835178656,0.008354674829312748,0.04145077720207254,0.049432352705342,0.04501540626780507,7.550878647652633,0.7298146095726364,0.4094614509492933,0.6632124352331606,7.605808300667506,0.3961874414560127,0.04025755890729884,0.04549687387862057,0.0690667605801034,0.1272799974973691,0.03626943005181347,0.06697685396516281,0.11746943661076706,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,6109649dbb35090e6179a6c8,q2
42.12,640.0,480.0,30.0,1263.0,332313.0,2469937.0,1.3333333333333333,1.0,0.11679805314530617,0.004043939557868094,0.061611374407582936,0.04132153807422272,0.04686163327866293,7.274876288689318,0.8637497845653012,0.3767124202961594,0.8862559241706162,7.331598870593965,0.37180113123246467,0.046984563477749895,0.04049442307250196,0.06881332816965617,0.16780022984502924,0.061611374407582936,0.07262733677880201,0.17705236055793924,0.06951871657754011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,6109649dbb35090e6179a6c8,q3
38.79,640.0,480.0,30.0,1163.0,343508.0,2328251.0,1.3333333333333333,1.0,0.12410541770475472,0.004976705992697016,0.05154639175257732,0.04523481535884325,0.03847570782919975,7.293936191314642,0.8413686146647367,0.37594837264565945,0.8608247422680413,7.35177189589845,0.37166256566779393,0.038276245880008004,0.047191496700015455,0.05396098105587225,0.19146683329212938,0.04639175257731959,0.057961386807847966,0.2088759320835348,0.05389221556886228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,6109649dbb35090e6179a6c8,q4
36.62,640.0,480.0,30.0,1098.0,368695.0,2313479.0,1.3333333333333333,1.0,0.11569206509849357,0.0034793990760852572,0.0546448087431694,0.05810424206963244,0.03592572908268232,7.297403256013205,1.0821223352109675,0.37789404972333496,0.8797814207650273,7.384786560125988,0.37582211986925335,0.03849112186041282,0.06041592143302407,0.07831611530284435,0.15712043182686966,0.06557377049180328,0.08236658633111553,0.1662594542624133,0.07453416149068323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,6109649dbb35090e6179a6c8,q5
44.86,640.0,480.0,30.0,1345.0,391270.0,2960083.0,1.3333333333333333,1.0,0.11919432789663707,0.004979728359971143,0.06222222222222222,0.07108134069293762,0.04271229187477395,7.2448686827725615,1.154030015235768,0.3736314234543686,0.8977777777777778,7.309197898941095,0.3712286347311626,0.045793322621909986,0.07294846703888476,0.07449839312062184,0.49383418169102544,0.07111111111111111,0.07880432858104075,0.5395429422481851,0.07425742574257425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,6109649dbb35090e6179a6c8,q6
117.46,640.0,480.0,30.0,3523.0,327159.0,6809977.0,1.3333333333333333,1.0,0.1409235604072188,0.007176026339193087,0.2193877551020408,0.02743200750807194,0.033949434628047934,6.794416532493741,0.8028976942041226,0.34960900640540343,0.9013605442176871,6.820992336059236,0.34918271953397567,0.033254183722564806,0.027841729935278798,0.04637685612210798,0.45700828845478425,0.31462585034013607,0.04562839174632486,0.4423453631842387,0.2962264150943396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,6109adc9ecd0420ded4d9b2b,q1
143.86,640.0,480.0,30.0,4315.0,385292.0,9385923.0,1.3333333333333333,1.0,0.1465924315846195,0.016716992159375124,0.1375,0.04100906975464809,0.03320879320317332,6.940094173054376,0.785639062841433,0.35653107047731836,0.8388888888888889,6.949388330378292,0.3561419239074462,0.032315036142095514,0.042911123569384146,0.06113337237320191,0.3896858548159082,0.21666666666666667,0.05278585167493646,0.39602967534939587,0.19701986754966888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,6109adc9ecd0420ded4d9b2b,q2
101.56,640.0,480.0,30.0,3046.0,351938.0,6202629.0,1.3333333333333333,1.0,0.09924848901934108,0.0063995595322754876,0.2283464566929134,0.03763338779274886,0.031248320432473768,6.698389220483997,0.7900805437510193,0.34929758972758534,0.8917322834645669,6.7140958682942555,0.3486906438996372,0.031089885512430394,0.039071735240579365,0.049790900598688945,0.4341476916958077,0.2795275590551181,0.05057764330582961,0.4209544628847272,0.27593818984547464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,6109adc9ecd0420ded4d9b2b,q3
94.96,640.0,480.0,30.0,2848.0,355231.0,5841608.0,1.3333333333333333,1.0,0.11092539324321703,0.013309769803422349,0.24842105263157896,0.044631720477543824,0.03537060807313436,6.751719550549649,0.8979601601287882,0.3533356172091956,0.8968421052631579,6.786378034952097,0.35305264218643034,0.03395818474813396,0.04605571251184844,0.0514026396988538,0.5506850789037845,0.32210526315789473,0.05289178416610666,0.4985872844587834,0.3051643192488263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,6109adc9ecd0420ded4d9b2b,q4
84.36,640.0,480.0,30.0,2530.0,370592.0,5348864.0,1.3333333333333333,1.0,0.11334171077562194,0.009698920190872476,0.2772511848341232,0.042339820875844585,0.03602281068034459,6.861490892351687,1.0724500382914888,0.34967867772317873,0.8767772511848341,6.927624407951324,0.34957281814835933,0.03616362097644201,0.042514018954444975,0.06068994114773594,0.954266430441677,0.3127962085308057,0.0593812176505319,0.8365936030316626,0.2864864864864865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,6109adc9ecd0420ded4d9b2b,q5
78.06,640.0,480.0,30.0,2341.0,391154.0,5151274.0,1.3333333333333333,1.0,0.10621467475126528,0.00956050144710035,0.22506393861892582,0.04315597673835751,0.03283149134775246,6.6172747469263555,0.7136082272773413,0.3510272503453443,0.959079283887468,6.619867956540065,0.3510274829511079,0.03219440489765852,0.04354499398589848,0.04852872482682711,0.373968014056769,0.29411764705882354,0.04881050597475361,0.3739252715774437,0.2986666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,6109adc9ecd0420ded4d9b2b,q6
70.69,640.0,480.0,30.0,2120.0,433679.0,5037312.0,1.3333333333333333,1.0,0.11367081398323287,0.008108052025890393,0.11864406779661017,0.029877480666085462,0.025581472501630138,6.653501120654793,0.6854361400896124,0.36172900428190996,0.9265536723163842,6.680371281631379,0.36215533376870424,0.025696001487224056,0.030002802795910916,0.03418519901311921,0.2931165505505213,0.09322033898305085,0.0338136558450043,0.28063668711545436,0.08536585365853659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,6109ced9183e69e8ba12c15f,q1
39.4,640.0,480.0,30.0,1182.0,419642.0,2741055.0,1.3333333333333333,1.0,0.0970411965867005,0.004532772906945748,0.16751269035532995,0.03337276817837168,0.0256846583433123,6.509464420110933,0.7638317744817985,0.3546549071000191,0.7614213197969543,6.4653492861069175,0.3559975146139911,0.028570640928149125,0.03594840088048532,0.04895159491956304,0.33639219488190497,0.12690355329949238,0.05254271682219455,0.3751386831737865,0.15333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,6109ced9183e69e8ba12c15f,q2
47.69,640.0,480.0,30.0,1430.0,469119.0,3609887.0,1.3333333333333333,1.0,0.11065408682858272,0.004927495279590732,0.08786610878661087,0.035405426952098605,0.024526536238022655,6.5280127796223315,0.5572248805446404,0.3576354520139189,0.9079497907949791,6.5162616432296305,0.35775445685657753,0.023490901853969345,0.036089753516930015,0.04153947870356549,0.21865058700357765,0.05439330543933055,0.041228487553699567,0.2301984286209834,0.059907834101382486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,6109ced9183e69e8ba12c15f,q3
49.66,640.0,480.0,30.0,1489.0,432112.0,3529134.0,1.3333333333333333,1.0,0.10566098986605033,0.0059820480076967246,0.14859437751004015,0.04258605027890644,0.026003046163510173,6.322995886076009,0.6306746280805138,0.35920969720660717,0.9076305220883534,6.319276784847064,0.35890620639629495,0.026503228319964125,0.04455180887846004,0.03717180738248783,0.52549018030828,0.12449799196787148,0.0384153928652811,0.5612447048083355,0.13274336283185842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,6109ced9183e69e8ba12c15f,q4
49.56,640.0,480.0,30.0,1486.0,469554.0,3754614.0,1.3333333333333333,0.9959677419354839,0.10959094120466405,0.007715529227125414,0.20647773279352227,0.04263506102453588,0.0261253083068818,6.258698381890651,0.8575495057628953,0.3544186740429492,0.8991935483870968,6.241961692788464,0.35472894394770554,0.026167801947135146,0.03778471525328443,0.056554895247570465,1.1248916680714702,0.1659919028340081,0.05634663315830788,1.2299448716662815,0.17488789237668162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,6109ced9183e69e8ba12c15f,q5
38.32,640.0,480.0,30.0,1149.0,445106.0,2785055.0,1.3333333333333333,1.0,0.0940185834136235,0.006008431218005561,0.11458333333333333,0.05093542846489202,0.025533519999535088,6.4169678172569995,0.8392087018978631,0.35966279547007735,0.8333333333333334,6.4094552085610434,0.359899643579243,0.026341585797884676,0.053630963844112436,0.06615711111389948,2.5432179511117217,0.125,0.07008794175814612,3.0195048349898372,0.1375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,6109ced9183e69e8ba12c15f,q6
61.99,640.0,480.0,30.0,1859.0,720231.0,6637011.0,1.3333333333333333,1.0,0.1631493115735938,0.007578073903925892,0.02258064516129032,0.02807590671571239,0.0375345793587624,7.129578201316376,0.7361292929118973,0.3930600146908096,0.7129032258064516,7.1375361089306715,0.39426253602177935,0.043890431087896385,0.03372670669360428,0.07095743009037843,0.11146632529945188,0.02258064516129032,0.06901782812775228,0.11948140082287347,0.03167420814479638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,610ad21c0586bfb21376e859,q1
59.39,640.0,480.0,30.0,1781.0,702950.0,6228610.0,1.3333333333333333,1.0,0.16929241466513392,0.008259632641688719,0.02356902356902357,0.032298133153915394,0.0289347499002906,7.179334230076522,0.7576472588249152,0.39405317014730795,0.5723905723905723,7.2050653495418775,0.3942874783468277,0.04225161730865869,0.0440829232083328,0.08700820984198943,0.12668200436360655,0.03367003367003367,0.10234245587300762,0.12845443185361088,0.052941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,610ad21c0586bfb21376e859,q2
46.39,640.0,480.0,30.0,1391.0,711853.0,4918784.0,1.3333333333333333,1.0,0.16557851441993532,0.004645540735346763,0.034482758620689655,0.032006150430922115,0.037804137371941056,7.044405070996434,0.6956329616726705,0.39372190890314523,0.7456896551724138,7.132926508778596,0.3944029901046432,0.04412014873723628,0.03520610803403338,0.08881435534663941,0.1035232525436351,0.017241379310344827,0.09533417396328768,0.09912596821923869,0.023121387283236993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,610ad21c0586bfb21376e859,q3
45.52,640.0,480.0,30.0,1365.0,685774.0,4675864.0,1.3333333333333333,1.0,0.1711311021368554,0.006207852844693444,0.03508771929824561,0.02900537541338531,0.03207056360515742,7.275231550971665,0.8123272029053131,0.40076149258162796,0.7719298245614035,7.391092055770292,0.3998533135928264,0.03867702796243478,0.03399146681260267,0.06404955942373582,0.09014845555879028,0.0043859649122807015,0.07002017826617965,0.09572952940432247,0.005681818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,610ad21c0586bfb21376e859,q4
50.19,640.0,480.0,30.0,1505.0,684110.0,5147785.0,1.3333333333333333,1.0,0.16752204533872445,0.005109712910390521,0.0199203187250996,0.026460709403165996,0.040286158837078284,7.0697117860515855,0.7062775945645483,0.40067242857037344,0.7131474103585658,7.118770836585831,0.39831447798345126,0.04893202211895283,0.03190643820272861,0.08832415513300307,0.0983310986772935,0.03187250996015936,0.09853621182560467,0.09834184444076524,0.0446927374301676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,610ad21c0586bfb21376e859,q5
48.82,640.0,480.0,30.0,1464.0,725600.0,5259021.0,1.3333333333333333,1.0,0.16348481034430512,0.009242192749798523,0.028688524590163935,0.03261119767193364,0.04278383207053151,7.405609638849464,0.7122131602271254,0.40156697813377124,0.8647540983606558,7.438157889565536,0.4032515995619583,0.042335214974205,0.035920147940358194,0.06201765875830581,0.10124377540383056,0.02459016393442623,0.06603812308295415,0.09978187869153417,0.02843601895734597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,610ad21c0586bfb21376e859,q6
124.36,640.0,480.0,30.0,3730.0,606516.0,11556438.0,1.3333333333333333,1.0,0.06939721659482616,0.002314709468499173,0.00964630225080386,0.026222164952968235,0.07358557448883836,6.779015495870729,0.22926850877794,0.36915727097504747,0.8858520900321544,6.762606734327441,0.3679724855186044,0.07126313028558144,0.027352975393662063,0.034552117076918985,0.08856948025769022,0.001607717041800643,0.03525249530084799,0.08792936125132003,0.0018148820326678765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,610cd0b96470d70ab18955fa,q1
68.39,640.0,480.0,30.0,2051.0,532785.0,5723458.0,1.3333333333333333,1.0,0.07057377925295459,0.002840763777566512,0.008771929824561403,0.02101786491535672,0.0872270472408068,6.882030303747616,0.3762954272504826,0.3932482060783104,0.7777777777777778,6.890119263871868,0.3927977883008199,0.08201226122597177,0.02309853374597303,0.06632323142325769,0.06437050002406906,0.011695906432748537,0.06715778132717873,0.06624782091127479,0.015037593984962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,610cd0b96470d70ab18955fa,q2
74.76,640.0,480.0,30.0,2242.0,573714.0,6640089.0,1.3333333333333333,1.0,0.07843300507321897,0.0025427279474859624,0.0106951871657754,0.02079611018080736,0.07533984453200884,7.24001119504323,0.41673331968291255,0.37316088655775953,0.8582887700534759,7.223376007646729,0.37302982081216707,0.07462402801017873,0.02205486680753654,0.06906667437113448,0.08305362812364023,0.016042780748663103,0.07025911940608053,0.08126395269967467,0.018691588785046728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,610cd0b96470d70ab18955fa,q3
54.22,640.0,480.0,30.0,1626.0,597606.0,4975582.0,1.3333333333333333,1.0,0.08487389870489252,0.002563823775142928,0.007380073800738007,0.020772796564274082,0.07584229672236273,7.169027790471499,0.3814967179244237,0.3788026899118504,0.8929889298892989,7.170315140639764,0.37837394806963975,0.07382232775467272,0.02146799742493664,0.04022743260817449,0.13565111335511634,0.0,0.03970163382656586,0.13703294808688565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,610cd0b96470d70ab18955fa,q4
